customer_id,order_count,total_spent,avg_check,max_order_amount,unique_products,unique_categories,days_since_first_order,delivery_morning,delivery_day,delivery_evening
104708,18,88412.28,4911.7933333333333333,7623.19,18,5,706,0,0,1
104709,24,243557.76,10148.2400000000000000,14804.83,24,6,659,0,0,1
104710,9,55139.25,6126.5833333333333333,8187.21,9,5,475,0,1,0
104711,12,109545.00,9128.7500000000000000,13636.98,12,5,722,0,0,1
104712,12,69739.05,5811.5875000000000000,9028.13,11,6,604,0,0,1
104713,6,24621.24,4103.5400000000000000,4180.99,6,4,416,1,0,0
104714,21,128401.20,6114.3428571428571429,9149.50,21,6,670,0,0,1
104715,12,75185.52,6265.4600000000000000,9388.99,12,4,717,0,1,0
104716,24,179918.34,7496.5975000000000000,12691.27,24,6,653,0,0,1
104717,18,145397.73,8077.6516666666666667,10646.95,17,6,621,0,0,1
104718,12,113327.70,9443.9750000000000000,10708.42,12,6,728,0,1,0
104719,6,35069.67,5844.9450000000000000,9626.11,6,4,637,0,0,1
104720,15,105295.26,7019.6840000000000000,10216.02,13,5,691,0,0,1
104721,15,79614.90,5307.6600000000000000,9514.36,15,5,558,0,1,0
104722,15,112263.84,7484.2560000000000000,14873.97,15,6,694,0,1,0
104723,24,165329.37,6888.7237500000000000,9228.95,22,6,703,0,1,0
104724,6,54541.44,9090.2400000000000000,13427.46,6,3,684,1,0,0
104725,15,59842.17,3989.4780000000000000,7574.76,15,6,686,0,1,0
104726,15,91141.20,6076.0800000000000000,8591.08,15,6,568,0,1,0
104727,21,130591.38,6218.6371428571428571,10964.87,21,6,444,1,0,0
104728,6,42067.83,7011.3050000000000000,7517.43,6,3,428,1,0,0
104729,9,55256.52,6139.6133333333333333,9804.09,9,4,708,0,1,0
104730,18,124870.29,6937.2383333333333333,13375.86,18,6,271,1,0,0
104731,3,6284.10,2094.7000000000000000,2094.70,3,3,608,0,0,1
104732,12,52536.87,4378.0725000000000000,5331.64,12,5,257,1,0,0
104733,12,92495.55,7707.9625000000000000,10111.30,12,5,717,0,0,1
104734,9,60917.13,6768.5700000000000000,10715.57,9,5,392,0,0,1
104735,12,87947.82,7328.9850000000000000,11244.54,12,4,440,1,0,0
104736,3,13647.78,4549.2600000000000000,4549.26,3,2,55,0,0,1
104737,18,97126.08,5395.8933333333333333,7278.99,18,6,602,0,0,1
104738,24,169681.77,7070.0737500000000000,10483.18,23,6,730,1,0,0
104739,24,199582.65,8315.9437500000000000,12213.26,23,6,677,0,1,0
104740,6,28674.24,4779.0400000000000000,5964.79,6,4,408,0,0,1
104741,27,194340.57,7197.7988888888888889,9325.49,27,6,708,0,1,0
104742,15,111983.61,7465.5740000000000000,13094.49,14,4,713,0,1,0
104743,15,130889.07,8725.9380000000000000,15238.19,15,6,618,1,0,0
104744,18,121148.43,6730.4683333333333333,9817.23,18,5,662,1,0,0
104745,15,112626.36,7508.4240000000000000,9748.95,15,6,592,0,0,1
104746,15,98568.33,6571.2220000000000000,8724.07,15,5,509,1,0,0
104747,21,133020.15,6334.2928571428571429,11887.82,20,6,531,1,0,0
104748,3,22532.94,7510.9800000000000000,7510.98,3,2,278,1,0,0
104749,6,50730.99,8455.1650000000000000,10928.12,6,4,476,1,0,0
104750,9,53416.02,5935.1133333333333333,6786.77,9,6,406,0,1,0
104751,9,93301.29,10366.8100000000000000,11188.86,9,5,652,1,0,0
104752,12,76724.85,6393.7375000000000000,7951.17,12,6,567,0,0,1
104753,12,75682.56,6306.8800000000000000,8524.31,12,6,343,0,0,1
104754,12,81325.26,6777.1050000000000000,8964.38,12,6,697,0,0,1
104755,12,74063.82,6171.9850000000000000,10139.43,12,5,406,0,1,0
104756,24,153395.16,6391.4650000000000000,9505.25,24,6,707,0,0,1
104757,12,68959.38,5746.6150000000000000,9549.54,12,6,656,1,0,0
104758,15,144930.09,9662.0060000000000000,16131.09,15,5,601,1,0,0
104759,9,36687.84,4076.4266666666666667,5324.82,9,4,684,1,0,0
104760,15,68184.51,4545.6340000000000000,7175.26,15,6,708,1,0,0
104761,12,65120.58,5426.7150000000000000,8486.50,12,6,415,0,0,1
104762,6,28335.60,4722.6000000000000000,6087.63,6,4,730,1,0,0
104763,9,73290.06,8143.3400000000000000,8682.82,9,5,508,0,0,1
104764,6,31310.85,5218.4750000000000000,5364.44,6,4,678,1,0,0
104765,12,68347.35,5695.6125000000000000,7695.38,12,6,423,0,0,1
104766,21,172923.21,8234.4385714285714286,10796.15,20,6,657,0,1,0
104767,9,66469.50,7385.5000000000000000,11641.44,9,5,645,0,0,1
104768,15,103979.67,6931.9780000000000000,9417.63,15,6,606,1,0,0
104769,12,72769.47,6064.1225000000000000,9952.87,12,6,295,0,1,0
104770,12,120485.28,10040.4400000000000000,15023.15,12,6,699,0,0,1
104771,6,44682.42,7447.0700000000000000,11053.20,6,4,686,0,0,1
104772,24,150884.04,6286.8350000000000000,12084.21,24,4,731,0,1,0
104773,18,130682.46,7260.1366666666666667,11973.58,18,5,631,1,0,0
104774,21,130507.08,6214.6228571428571429,9580.06,21,6,661,0,1,0
104775,9,54777.27,6086.3633333333333333,8742.06,9,5,665,0,1,0
104776,15,79735.05,5315.6700000000000000,7729.85,15,6,568,0,1,0
104777,12,56294.82,4691.2350000000000000,7731.12,10,6,532,0,0,1
104778,21,189153.06,9007.2885714285714286,15629.86,21,5,700,0,1,0
104779,18,111135.66,6174.2033333333333333,10430.28,18,6,518,0,1,0
104780,9,74768.91,8307.6566666666666667,10037.23,9,5,402,1,0,0
104781,21,183186.75,8723.1785714285714286,10394.19,21,6,658,0,1,0
104782,6,60014.34,10002.3900000000000000,11065.00,6,3,325,0,1,0
104783,24,170494.44,7103.9350000000000000,12580.99,24,6,542,0,1,0
104784,21,161050.92,7669.0914285714285714,10729.60,21,6,670,1,0,0
104785,9,77840.07,8648.8966666666666667,13009.00,9,5,179,1,0,0
104786,18,104679.30,5815.5166666666666667,10686.61,18,6,523,1,0,0
104787,12,74106.72,6175.5600000000000000,10106.86,12,5,679,1,0,0
104788,15,74457.99,4963.8660000000000000,9958.06,15,5,672,0,1,0
104789,9,68180.25,7575.5833333333333333,10476.94,9,4,718,0,0,1
104790,9,58450.08,6494.4533333333333333,11899.18,9,4,513,0,0,1
104791,15,110232.60,7348.8400000000000000,11481.08,15,6,619,0,0,1
104792,21,196932.12,9377.7200000000000000,11508.55,21,6,649,0,0,1
104793,9,81297.87,9033.0966666666666667,15697.64,9,5,650,1,0,0
104794,6,49621.74,8270.2900000000000000,10972.11,6,4,621,1,0,0
104795,9,58612.92,6512.5466666666666667,10933.73,9,5,507,0,0,1
104796,6,45711.66,7618.6100000000000000,10068.57,6,5,672,0,0,1
104797,24,185844.69,7743.5287500000000000,14499.56,24,6,616,0,0,1
104798,3,18588.66,6196.2200000000000000,6196.22,3,2,320,1,0,0
104799,18,109660.50,6092.2500000000000000,8463.59,17,5,554,0,0,1
104800,9,69515.67,7723.9633333333333333,12124.59,9,5,450,1,0,0
104801,9,45899.49,5099.9433333333333333,8787.26,9,6,520,1,0,0
104802,18,106004.31,5889.1283333333333333,10153.93,18,6,659,1,0,0
104803,18,152398.26,8466.5700000000000000,12421.78,18,6,677,0,1,0
104804,18,114125.40,6340.3000000000000000,10272.31,17,6,726,1,0,0
104805,24,152675.07,6361.4612500000000000,10021.10,24,6,696,1,0,0
104806,21,158360.43,7540.9728571428571429,10935.01,20,6,724,0,1,0
104807,15,87801.39,5853.4260000000000000,9918.89,15,6,631,0,0,1
104808,24,179494.29,7478.9287500000000000,10751.85,24,6,720,0,1,0
104809,9,35765.07,3973.8966666666666667,4820.10,9,6,623,1,0,0
104810,18,146750.73,8152.8183333333333333,11508.23,18,5,716,0,0,1
104811,21,135353.28,6445.3942857142857143,10991.90,21,5,712,1,0,0
104812,9,60146.97,6682.9966666666666667,8644.18,9,6,626,1,0,0
104813,18,151449.36,8413.8533333333333333,11288.10,18,6,460,0,0,1
104814,15,113600.55,7573.3700000000000000,10099.95,15,6,553,1,0,0
104815,27,180904.95,6700.1833333333333333,10481.53,27,6,614,0,0,1
104816,12,88038.15,7336.5125000000000000,11145.02,12,5,615,0,1,0
104817,18,119727.03,6651.5016666666666667,10269.28,18,5,657,0,0,1
104818,18,119030.52,6612.8066666666666667,10983.98,18,6,597,0,1,0
104819,15,167765.43,11184.362000000000,17294.82,13,5,696,0,0,1
104820,12,67194.15,5599.5125000000000000,9492.42,12,6,486,0,1,0
104821,15,90322.05,6021.4700000000000000,8469.04,15,6,695,0,1,0
104822,6,33709.80,5618.3000000000000000,7250.93,6,3,449,0,0,1
104823,12,65345.49,5445.4575000000000000,9144.54,12,6,563,1,0,0
104824,15,72356.46,4823.7640000000000000,6241.28,15,6,675,0,0,1
104825,9,70298.37,7810.9300000000000000,14042.72,9,5,229,0,1,0
104826,15,79636.20,5309.0800000000000000,6875.00,14,6,471,1,0,0
104827,9,55267.23,6140.8033333333333333,7225.62,9,6,437,1,0,0
104828,12,77159.64,6429.9700000000000000,14060.18,11,5,692,0,0,1
104829,18,160240.89,8902.2716666666666667,12168.37,17,6,643,0,1,0
104830,21,160576.08,7646.4800000000000000,11351.15,20,6,726,0,0,1
104831,21,111779.13,5322.8157142857142857,8291.07,21,6,720,0,0,1
104832,18,121453.29,6747.4050000000000000,9923.21,18,6,673,1,0,0
104833,18,150247.47,8347.0816666666666667,14001.85,18,5,645,1,0,0
104834,15,151896.00,10126.4000000000000000,11807.97,15,4,486,1,0,0
104835,9,61748.67,6860.9633333333333333,9840.30,9,5,701,1,0,0
104836,18,100401.57,5577.8650000000000000,10401.45,17,6,448,0,0,1
104837,6,44674.86,7445.8100000000000000,10386.09,6,5,646,1,0,0
104838,15,121244.40,8082.9600000000000000,13483.38,15,6,633,0,1,0
104839,18,171463.05,9525.7250000000000000,13677.27,17,6,705,1,0,0
104840,15,103963.95,6930.9300000000000000,10178.66,15,6,578,1,0,0
104841,18,145885.50,8104.7500000000000000,12916.41,18,6,647,0,0,1
104842,6,36902.58,6150.4300000000000000,7611.65,6,5,664,0,1,0
104843,15,103528.74,6901.9160000000000000,11568.08,14,5,692,1,0,0
104844,15,106767.78,7117.8520000000000000,12262.51,15,6,677,0,1,0
104845,15,103510.17,6900.6780000000000000,12647.05,15,6,605,0,0,1
104846,6,58305.93,9717.6550000000000000,13968.45,6,4,497,1,0,0
104847,12,61091.64,5090.9700000000000000,7452.93,12,6,693,1,0,0
104848,18,95888.04,5327.1133333333333333,8074.35,18,6,655,0,1,0
104849,12,69720.81,5810.0675000000000000,7268.60,12,5,679,1,0,0
104850,9,64993.53,7221.5033333333333333,9756.64,9,3,702,1,0,0
104851,15,156280.47,10418.6980000000000000,17450.66,15,6,676,0,0,1
104852,9,57804.18,6422.6866666666666667,8691.19,9,5,685,0,1,0
104853,21,164238.48,7820.8800000000000000,12831.86,21,6,653,1,0,0
104854,15,89700.42,5980.0280000000000000,10629.76,15,5,667,0,0,1
104855,21,129638.64,6173.2685714285714286,8569.88,21,5,653,1,0,0
104856,12,103149.27,8595.7725000000000000,12296.23,12,4,319,1,0,0
104857,3,20262.72,6754.2400000000000000,6754.24,3,2,62,0,1,0
104858,18,170944.50,9496.9166666666666667,12785.89,17,6,655,1,0,0
104859,15,96278.76,6418.5840000000000000,9536.10,15,6,684,1,0,0
104860,45,313700.79,6971.1286666666666667,11708.26,44,6,723,0,0,1
104861,30,209684.52,6989.4840000000000000,9800.14,29,6,720,0,0,1
104862,21,114115.62,5434.0771428571428571,8899.85,21,6,627,0,0,1
104863,9,68587.47,7620.8300000000000000,8861.89,9,4,707,0,1,0
104864,15,79874.49,5324.9660000000000000,9085.45,15,6,729,0,0,1
104865,15,97831.56,6522.1040000000000000,13524.09,14,6,392,0,1,0
104866,18,157674.39,8759.6883333333333333,12179.31,18,6,579,0,1,0
104867,27,182944.50,6775.7222222222222222,9957.48,26,6,707,0,1,0
104868,3,32987.61,10995.8700000000000000,10995.87,3,3,462,0,0,1
104869,12,90870.09,7572.5075000000000000,10315.57,12,5,658,0,0,1
104870,9,50228.01,5580.8900000000000000,7829.38,9,3,701,0,1,0
104871,6,41074.77,6845.7950000000000000,9014.86,6,4,660,0,0,1
104872,18,113470.59,6303.9216666666666667,11677.25,18,6,718,0,1,0
104873,21,145634.43,6934.9728571428571429,11778.03,21,6,611,0,0,1
104874,24,155941.11,6497.5462500000000000,12985.72,23,6,519,1,0,0
104875,18,149558.88,8308.8266666666666667,11296.54,17,6,611,0,1,0
104876,18,158233.20,8790.7333333333333333,13312.96,16,6,730,1,0,0
104877,27,177088.20,6558.8222222222222222,13357.18,25,6,473,1,0,0
104878,15,120155.49,8010.3660000000000000,19449.15,14,5,704,0,0,1
104879,18,142861.53,7936.7516666666666667,14899.74,18,6,622,1,0,0
104880,12,125223.33,10435.2775000000000000,17549.79,12,5,698,1,0,0
104881,9,41847.75,4649.7500000000000000,6623.85,9,5,416,1,0,0
104882,18,123604.71,6866.9283333333333333,10858.46,18,6,719,1,0,0
104883,9,91925.52,10213.9466666666666667,18913.67,9,4,684,1,0,0
104884,12,72786.96,6065.5800000000000000,13269.13,12,5,679,0,0,1
104885,24,202098.75,8420.7812500000000000,16209.81,23,6,623,0,1,0
104886,18,134940.33,7496.6850000000000000,11157.87,18,6,528,0,0,1
104887,15,113103.15,7540.2100000000000000,10381.86,15,5,656,0,0,1
104888,6,43174.86,7195.8100000000000000,8990.54,6,5,213,0,1,0
104889,21,122798.94,5847.5685714285714286,10622.56,20,6,654,1,0,0
104890,9,52329.54,5814.3933333333333333,8723.02,9,5,582,1,0,0
104891,12,110968.83,9247.4025000000000000,11824.59,12,6,443,0,0,1
104892,15,98046.90,6536.4600000000000000,9566.56,15,6,707,1,0,0
104893,12,88533.84,7377.8200000000000000,10801.34,11,5,655,0,0,1
104894,15,101663.01,6777.5340000000000000,12015.61,15,6,725,1,0,0
104895,9,42060.96,4673.4400000000000000,9223.81,9,6,602,0,0,1
104896,18,107403.00,5966.8333333333333333,10282.61,18,6,661,0,0,1
104897,15,113401.14,7560.0760000000000000,12679.64,15,6,584,0,0,1
104898,21,203682.00,9699.1428571428571429,14949.18,20,6,711,0,1,0
104899,24,135354.48,5639.7700000000000000,9955.36,24,6,563,0,1,0
104900,12,93890.97,7824.2475000000000000,9302.36,12,6,622,1,0,0
104901,9,56340.54,6260.0600000000000000,11286.27,9,5,570,1,0,0
104902,21,160200.33,7628.5871428571428571,11130.63,21,6,642,0,0,1
104903,15,95256.21,6350.4140000000000000,9298.04,14,6,631,0,1,0
104904,18,156652.86,8702.9366666666666667,14518.88,18,5,666,0,1,0
104905,21,148200.93,7057.1871428571428571,10266.85,21,6,517,0,1,0
104906,21,129958.41,6188.4957142857142857,11458.89,21,6,719,1,0,0
104907,27,195122.10,7226.7444444444444444,14625.59,26,6,698,1,0,0
104908,24,118393.98,4933.0825000000000000,7436.10,24,5,464,0,1,0
104909,18,97022.31,5390.1283333333333333,9660.05,18,5,461,0,1,0
104910,12,92600.67,7716.7225000000000000,13472.41,12,5,484,0,0,1
104911,6,41055.51,6842.5850000000000000,7061.24,6,4,713,0,1,0
104912,21,117382.47,5589.6414285714285714,9295.46,21,6,699,0,0,1
104913,12,98964.48,8247.0400000000000000,11942.77,12,5,619,1,0,0
104914,24,145778.73,6074.1137500000000000,9356.79,23,6,701,1,0,0
104915,3,23152.41,7717.4700000000000000,7717.47,3,2,417,0,0,1
104916,12,80539.71,6711.6425000000000000,8676.19,12,5,717,0,1,0
104917,12,82184.76,6848.7300000000000000,8428.28,12,6,718,0,1,0
104918,12,67447.20,5620.6000000000000000,7488.23,12,5,620,0,1,0
104919,30,208323.00,6944.1000000000000000,9834.23,30,6,720,1,0,0
104920,15,124736.01,8315.7340000000000000,9470.75,15,6,440,0,0,1
104921,21,155765.13,7417.3871428571428571,10774.65,21,6,712,0,0,1
104922,27,131784.78,4880.9177777777777778,8445.12,25,6,729,1,0,0
104923,18,132442.32,7357.9066666666666667,13820.28,18,4,729,1,0,0
104924,9,34450.47,3827.8300000000000000,5356.96,9,6,716,0,0,1
104925,3,29815.92,9938.6400000000000000,9938.64,3,2,449,1,0,0
104926,24,191990.79,7999.6162500000000000,11068.30,24,6,680,1,0,0
104927,12,89992.38,7499.3650000000000000,15878.31,12,6,729,0,1,0
104928,12,65229.00,5435.7500000000000000,10474.05,11,5,597,1,0,0
104929,21,164733.96,7844.4742857142857143,11566.66,21,6,702,0,1,0
104930,12,53960.01,4496.6675000000000000,5480.20,12,5,692,1,0,0
104931,9,43203.84,4800.4266666666666667,6938.61,9,4,386,1,0,0
104932,15,130604.37,8706.9580000000000000,12559.12,15,5,711,0,0,1
104933,18,119578.17,6643.2316666666666667,11911.86,16,6,715,0,1,0
104934,21,132892.71,6328.2242857142857143,9278.82,21,6,647,0,0,1
104935,18,96113.79,5339.6550000000000000,11336.15,18,5,656,0,1,0
104936,30,217567.14,7252.2380000000000000,14740.37,30,6,658,0,0,1
104937,18,117965.37,6553.6316666666666667,8318.53,18,6,461,1,0,0
104938,3,13984.47,4661.4900000000000000,4661.49,3,3,153,0,0,1
104939,12,80205.72,6683.8100000000000000,9138.05,12,4,692,1,0,0
104940,12,108941.49,9078.4575000000000000,16819.41,12,5,541,1,0,0
104941,21,203715.27,9700.7271428571428571,13967.64,20,6,612,1,0,0
104942,6,42845.19,7140.8650000000000000,8840.71,6,5,587,0,0,1
104943,6,47399.76,7899.9600000000000000,13953.65,6,3,719,1,0,0
104944,18,144634.56,8035.2533333333333333,13327.09,18,5,454,0,1,0
104945,15,127318.53,8487.9020000000000000,12691.32,15,6,653,0,0,1
104946,9,53082.06,5898.0066666666666667,6888.76,9,4,713,1,0,0
104947,24,168319.68,7013.3200000000000000,9748.24,24,6,681,0,0,1
104948,15,151584.69,10105.6460000000000000,17285.42,15,6,595,0,0,1
104949,12,102238.92,8519.9100000000000000,12484.66,12,5,654,0,0,1
104950,9,24215.34,2690.5933333333333333,2948.29,9,5,640,0,1,0
104951,9,70531.26,7836.8066666666666667,11375.69,9,5,455,0,1,0
104952,12,48465.30,4038.7750000000000000,5365.18,12,6,472,0,0,1
104953,18,88828.56,4934.9200000000000000,8833.00,17,6,686,0,0,1
104954,18,128042.40,7113.4666666666666667,8289.61,18,5,513,0,0,1
104955,15,120280.32,8018.6880000000000000,12211.96,15,6,663,0,1,0
104956,9,42825.78,4758.4200000000000000,5593.38,9,5,512,1,0,0
104957,12,117002.61,9750.2175000000000000,14344.63,11,5,577,0,0,1
104958,24,179129.25,7463.7187500000000000,11106.49,23,6,698,0,0,1
104959,6,62730.69,10455.1150000000000000,11129.90,6,4,693,0,1,0
104960,21,93643.83,4459.2300000000000000,6244.30,20,6,728,1,0,0
104961,21,143602.77,6838.2271428571428571,11060.47,21,6,677,1,0,0
104962,30,241203.69,8040.1230000000000000,12866.45,28,6,717,0,1,0
104963,12,111058.71,9254.8925000000000000,14677.97,12,6,509,0,1,0
104964,9,47496.48,5277.3866666666666667,8065.87,9,6,631,0,0,1
104965,12,62848.20,5237.3500000000000000,9429.30,12,5,720,0,1,0
104966,9,49835.37,5537.2633333333333333,8368.44,9,5,543,1,0,0
104967,24,180082.65,7503.4437500000000000,10876.54,24,6,702,1,0,0
104968,24,193390.08,8057.9200000000000000,12672.64,22,6,477,1,0,0
104969,6,47607.39,7934.5650000000000000,9538.96,6,4,543,0,1,0
104970,18,119993.37,6666.2983333333333333,9811.87,18,6,694,1,0,0
104971,12,103107.12,8592.2600000000000000,16552.95,12,6,632,0,0,1
104972,15,88864.50,5924.3000000000000000,9218.57,14,6,720,1,0,0
104973,12,76478.40,6373.2000000000000000,10483.03,12,6,398,0,0,1
104974,18,98121.36,5451.1866666666666667,8788.32,18,6,721,1,0,0
104975,12,54603.39,4550.2825000000000000,7736.33,12,6,696,0,0,1
104976,12,98970.15,8247.5125000000000000,10397.38,12,5,524,0,1,0
104977,18,104521.29,5806.7383333333333333,13526.67,17,6,612,1,0,0
104978,18,138296.61,7683.1450000000000000,11078.03,18,6,647,1,0,0
104979,21,139472.91,6641.5671428571428571,11529.51,21,6,674,0,1,0
104980,15,102068.61,6804.5740000000000000,9987.01,14,5,721,1,0,0
104981,12,104915.88,8742.9900000000000000,12618.22,12,5,502,0,1,0
104982,24,232478.76,9686.6150000000000000,16229.80,24,6,660,0,0,1
104983,18,104493.12,5805.1733333333333333,9002.02,17,5,647,0,0,1
104984,3,22278.87,7426.2900000000000000,7426.29,3,3,99,0,0,1
104985,9,84400.92,9377.8800000000000000,14598.87,9,5,726,0,0,1
104986,6,25242.39,4207.0650000000000000,7267.77,6,4,696,0,1,0
104987,15,87566.55,5837.7700000000000000,11763.36,15,6,561,1,0,0
104988,15,100714.62,6714.3080000000000000,10967.90,15,6,596,1,0,0
104989,3,17277.03,5759.0100000000000000,5759.01,3,3,38,0,1,0
104990,12,98657.64,8221.4700000000000000,9796.38,11,4,581,0,0,1
104991,6,24194.73,4032.4550000000000000,4183.12,5,3,444,0,1,0
104992,15,123134.67,8208.9780000000000000,10458.83,15,5,645,1,0,0
104993,21,140930.64,6710.9828571428571429,11757.57,21,6,550,1,0,0
104994,0,0,0,0,0,0,,0,1,0
104995,21,133988.07,6380.3842857142857143,11339.64,21,6,724,1,0,0
104996,18,111775.83,6209.7683333333333333,9282.54,17,6,540,1,0,0
104997,15,106972.08,7131.4720000000000000,9991.57,15,5,710,0,1,0
104998,21,172211.34,8200.5400000000000000,14174.66,21,6,686,0,1,0
104999,9,69256.11,7695.1233333333333333,10762.18,9,5,633,0,0,1
105000,18,104694.15,5816.3416666666666667,10710.20,18,6,634,0,0,1
105001,30,226325.94,7544.1980000000000000,12665.00,30,6,699,0,0,1
105002,12,88194.93,7349.5775000000000000,9231.53,12,6,674,0,1,0
105003,21,144857.43,6897.9728571428571429,13758.08,21,6,728,1,0,0
105004,12,74068.89,6172.4075000000000000,8086.09,12,5,725,0,1,0
105005,21,121742.10,5797.2428571428571429,10547.64,21,6,515,0,1,0
105006,15,149394.90,9959.6600000000000000,12277.12,15,6,674,0,1,0
105007,24,194341.50,8097.5625000000000000,13899.21,24,6,675,0,0,1
105008,6,27377.97,4562.9950000000000000,6576.83,6,5,609,0,0,1
105009,18,135226.23,7512.5683333333333333,11749.54,18,6,562,0,0,1
105010,30,172390.89,5746.3630000000000000,11489.93,29,6,699,0,1,0
105011,15,114265.08,7617.6720000000000000,14531.55,14,6,635,0,0,1
105012,21,125546.61,5978.4100000000000000,8452.90,21,6,681,0,1,0
105013,21,121533.51,5787.3100000000000000,8557.81,21,6,728,0,0,1
105014,15,81664.68,5444.3120000000000000,8773.07,15,6,563,0,1,0
105015,12,112330.47,9360.8725000000000000,11645.78,11,5,645,0,0,1
105016,9,62785.44,6976.1600000000000000,7221.87,9,4,538,0,0,1
105017,9,33887.70,3765.3000000000000000,5254.22,9,4,247,0,0,1
105018,0,0,0,0,0,0,,0,1,0
105019,12,80747.40,6728.9500000000000000,9347.95,12,6,264,1,0,0
105020,12,91744.95,7645.4125000000000000,9238.89,12,6,713,1,0,0
105021,6,51931.68,8655.2800000000000000,11306.79,6,3,301,0,0,1
105022,15,118678.17,7911.8780000000000000,11118.36,15,6,695,0,0,1
105023,27,193398.66,7162.9133333333333333,14655.28,27,6,646,0,1,0
105024,21,131688.42,6270.8771428571428571,9528.07,21,6,607,0,1,0
105025,15,87217.50,5814.5000000000000000,7702.96,14,6,683,0,1,0
105026,9,65523.48,7280.3866666666666667,9737.16,9,5,542,0,0,1
105027,18,134401.14,7466.7300000000000000,12275.76,18,6,390,0,0,1
105028,0,0,0,0,0,0,,1,0,0
105029,15,62723.49,4181.5660000000000000,5536.19,15,6,552,0,1,0
105030,12,81469.98,6789.1650000000000000,7788.33,12,5,600,0,1,0
105031,18,127860.27,7103.3483333333333333,12220.21,18,6,712,0,0,1
105032,18,151989.99,8443.8883333333333333,11318.50,18,6,482,1,0,0
105033,27,177797.67,6585.0988888888888889,9520.97,26,6,591,1,0,0
105034,6,41835.15,6972.5250000000000000,10730.28,6,5,544,0,1,0
105035,12,53638.62,4469.8850000000000000,9156.41,12,5,711,1,0,0
105036,21,120139.02,5720.9057142857142857,9123.11,21,6,703,0,1,0
105037,15,112350.72,7490.0480000000000000,10078.37,15,6,501,1,0,0
105038,18,162247.32,9013.7400000000000000,12834.21,18,6,418,1,0,0
105039,12,95615.55,7967.9625000000000000,15328.84,11,6,294,0,1,0
105040,6,50588.19,8431.3650000000000000,11946.50,6,4,509,0,1,0
105041,18,89480.97,4971.1650000000000000,7546.17,18,5,707,1,0,0
105042,24,177537.06,7397.3775000000000000,11085.33,23,6,716,0,0,1
105043,15,120215.88,8014.3920000000000000,11054.74,15,6,727,0,1,0
105044,30,230218.59,7673.9530000000000000,15795.10,30,6,722,0,1,0
105045,18,133484.79,7415.8216666666666667,11517.73,16,6,689,0,1,0
105046,18,132896.07,7383.1150000000000000,10247.54,17,6,564,0,1,0
105047,21,180016.65,8572.2214285714285714,16419.12,20,6,651,0,1,0
105048,15,127149.96,8476.6640000000000000,14810.59,15,6,632,0,0,1
105049,18,97994.82,5444.1566666666666667,9131.64,17,6,669,1,0,0
105050,6,28916.61,4819.4350000000000000,7182.77,6,5,485,0,1,0
105051,21,176815.56,8419.7885714285714286,11359.89,21,6,695,0,1,0
105052,18,128252.16,7125.1200000000000000,9863.60,18,6,730,1,0,0
105053,6,61250.52,10208.4200000000000000,14449.87,6,3,648,0,0,1
105054,30,198574.62,6619.1540000000000000,10920.95,30,6,552,0,0,1
105055,15,122626.77,8175.1180000000000000,10759.12,15,5,537,0,0,1
105056,15,87979.80,5865.3200000000000000,7719.95,15,6,499,0,1,0
105057,24,139475.70,5811.4875000000000000,8203.10,24,6,420,1,0,0
105058,27,152238.66,5638.4688888888888889,9450.65,25,6,719,1,0,0
105059,6,41514.00,6919.0000000000000000,7621.41,6,3,670,1,0,0
105060,9,41899.35,4655.4833333333333333,7065.41,9,5,452,1,0,0
105061,6,25864.02,4310.6700000000000000,5237.54,6,5,646,0,1,0
105062,15,122422.95,8161.5300000000000000,12963.15,15,5,727,1,0,0
105063,18,131020.59,7278.9216666666666667,12079.78,17,6,539,0,1,0
105064,15,119539.17,7969.2780000000000000,16101.27,15,6,504,1,0,0
105065,15,101768.31,6784.5540000000000000,9327.12,15,6,472,1,0,0
105066,12,96640.56,8053.3800000000000000,8533.03,12,5,524,0,1,0
105067,15,79652.43,5310.1620000000000000,6834.04,15,6,593,0,0,1
105068,12,75906.24,6325.5200000000000000,11753.54,12,5,549,1,0,0
105069,18,133660.98,7425.6100000000000000,13554.42,17,6,674,0,1,0
105070,6,39483.63,6580.6050000000000000,8717.22,6,4,467,1,0,0
105071,18,114699.99,6372.2216666666666667,9101.08,18,6,651,0,0,1
105072,3,11645.79,3881.9300000000000000,3881.93,3,3,163,0,1,0
105073,6,17296.17,2882.6950000000000000,3775.06,6,4,527,0,0,1
105074,18,139838.16,7768.7866666666666667,10470.08,17,5,716,0,0,1
105075,9,93719.79,10413.3100000000000000,14575.65,8,3,495,1,0,0
105076,6,33124.53,5520.7550000000000000,6776.60,6,4,451,0,1,0
105077,18,104316.21,5795.3450000000000000,7489.29,17,5,550,0,0,1
105078,24,188855.82,7868.9925000000000000,17172.20,24,6,705,1,0,0
105079,18,95171.07,5287.2816666666666667,7285.61,18,6,383,0,0,1
105080,9,44529.33,4947.7033333333333333,9003.15,9,5,453,0,0,1
105081,18,114175.98,6343.1100000000000000,11111.44,18,6,618,0,1,0
105082,15,100902.54,6726.8360000000000000,11271.77,15,5,619,0,0,1
105083,6,49365.27,8227.5450000000000000,12470.78,5,3,721,1,0,0
105084,21,162058.68,7717.0800000000000000,11670.38,21,6,690,1,0,0
